"","country","sex","edu","age","qx","nr","ax","lx","px","Lx","Tx","ex"
"105","Slovenia","Females","low",72,0.0255262320832402,31,1,446724.743,0.97447376791676,882058.864,7477228.018,16.7350285285071
"106","Slovenia","Females","low",74,0.0316392008521502,31,1,435334.121,0.96836079914785,856914.295,6595169.154,15.1464713706038
"107","Slovenia","Females","low",76,0.039552650319045,31,1,421580.174,0.960447349680955,826513.107,5738254.859,13.6077219111325
"108","Slovenia","Females","low",78,0.0498510254113947,31,1,404932.933,0.950148974588605,789714.636,4911741.752,12.1258061430989
"109","Slovenia","Females","low",80,0.0633181922841755,31,1,384781.703,0.936681807715825,745249.041,4122027.116,10.7083092592776
"110","Slovenia","Females","low",82,0.0810016178408405,31,1,360467.338,0.91899838215916,691798.223,3376778.075,9.36309833516425
"111","Slovenia","Females","low",84,0.104288805835984,31,1,331330.885,0.895711194164016,628179.603,2684979.852,8.09851020631165
"112","Slovenia","Females","low",86,0.134986541516699,31,1,296848.718,0.865013458483301,553729.439,2056800.249,6.92290965318396
"113","Slovenia","Females","low",88,0.175374781250467,31,1,256880.721,0.824625218749533,468842.702,1503070.81,5.8437196955268
"114","Slovenia","Females","low",90,0.228167818572467,31,1,211961.981,0.771832181427533,375748.251,1034228.108,4.86819060274914
"115","Slovenia","Females","low",92,0.296242944442296,31,1,163786.27,0.703757055557704,279341.708,658479.857,4.0020339227418
"116","Slovenia","Females","low",94,0.381891369212175,31,1,115555.438,0.618108630787825,187453.712,379138.149,3.24946250075666
"117","Slovenia","Females","low",96,0.485284190529493,31,1,71898.274,0.514715809470507,109604.919,191684.437,2.61269950436357
"118","Slovenia","Females","low",98,0.602131374905844,31,1,37706.645,0.397868625094156,53498.98,82079.518,2.09181218258937
"119","Slovenia","Females","low",100,0.72172137889145,31,1,15792.335,0.27827862110855,20805.462,28580.538,1.68621681199983
"120","Slovenia","Females","low",102,0.8284016387499,31,1,5013.127,0.1715983612501,6173.523,7775.076,1.3913922485888
"121","Slovenia","Females","low",104,0.908510192781265,31,1,1160.396,0.0914898072187353,1355.049,1601.553,1.19810529758568
"122","Slovenia","Females","low",106,0.958047424087793,31,1,194.653,0.0419525759122067,219.335,246.504,1.09584165773949
"123","Slovenia","Females","low",108,0.983209506269221,31,1,24.682,0.0167904937307786,27.169,27.169,1.02714483104833
"124","Slovenia","Females","low",110,1,31,NA,2.487,0,0,0,0
"125","Slovenia","Females","medium",50,0.00427656847595791,31,1,5e+05,0.995723431524042,997860.123,18434643.335,36.86928667
"126","Slovenia","Females","medium",52,0.00469761273306683,31,1,497860.123,0.995302387266933,993381.982,17436783.212,35.0227244985711
"127","Slovenia","Females","medium",54,0.00523135053104091,31,1,495521.859,0.994768649468959,988454.588,16443401.23,33.1827013716135
"128","Slovenia","Females","medium",56,0.00590200961048186,31,1,492932.729,0.994097990389518,982959.007,15454946.642,31.3512831670283
"129","Slovenia","Females","medium",58,0.00674153175639781,31,1,490026.278,0.993258468243602,976750.663,14471987.635,29.5309134003334
"130","Slovenia","Females","medium",60,0.00779182159075607,31,1,486724.385,0.992208178409244,969660.302,13495236.972,27.7241194906047
"131","Slovenia","Females","medium",62,0.00910781410782435,31,1,482935.917,0.990892185892176,961478.206,12525576.67,25.9334157259265
"132","Slovenia","Females","medium",64,0.0107616470053222,31,1,478542.289,0.989238352994678,951942.369,11564098.464,24.1619637845428
"133","Slovenia","Females","medium",66,0.0128483366387919,31,1,473400.08,0.987151663361208,940724.741,10612156.095,22.4131452957666
"134","Slovenia","Females","medium",68,0.0154935102790794,31,1,467324.661,0.984506489720921,927416.358,9671431.354,20.6910360815805
"135","Slovenia","Females","medium",70,0.0188639557036821,31,1,460091.697,0.981136044296318,911510.355,8744014.996,19.0000110067363
"136","Slovenia","Females","medium",72,0.023182026090102,31,1,451418.658,0.976817973909898,892392.696,7832504.641,17.3451556489797
"137","Slovenia","Females","medium",74,0.0287452931918789,31,1,440974.038,0.971254706808121,869297.507,6940111.945,15.7314957793553
"138","Slovenia","Females","medium",76,0.0359532658697057,31,1,428323.469,0.964046734130294,841281.342,6070814.438,14.1656754108051
"139","Slovenia","Females","medium",78,0.0453434235159745,31,1,412957.873,0.954656576484025,807240.531,5229533.096,12.6545535198777
"140","Slovenia","Females","medium",80,0.0576390670258338,31,1,394282.658,0.942360932974166,765897.886,4422292.565,11.2054979415738
"141","Slovenia","Females","medium",82,0.0738110849194466,31,1,371615.228,0.926188915080553,715881.634,3656394.679,9.82685475994395
"142","Slovenia","Females","medium",84,0.0951535559182928,31,1,344266.406,0.904846444081707,655910.331,2940513.045,8.52683117643811
"143","Slovenia","Females","medium",86,0.123366736959042,31,1,311643.925,0.876633263040958,585045.601,2284602.714,7.31332349744339
"144","Slovenia","Females","medium",88,0.160625481965136,31,1,273401.676,0.839374518034864,503155.53,1699557.113,6.19460099061959
"145","Slovenia","Females","medium",90,0.209577452314759,31,1,229753.854,0.790422547685241,411750.637,1196401.583,5.17890761043242
"146","Slovenia","Females","medium",92,0.273150416330531,31,1,181996.783,0.726849583669469,314860.287,784650.946,4.27216735049519
