"","country","sex","edu","age","qx","nr","ax","lx","px","Lx","Tx","ex"
"138","Belgium","Females","medium",76,0.0422929629037993,31,1,417094.048,0.957707037096201,816580.674,5612183.925,13.4482347467036
"139","Belgium","Females","medium",78,0.0530308531299096,31,1,399486.626,0.94696914687009,777832.203,4795603.251,11.9958501152108
"140","Belgium","Females","medium",80,0.0669192167486586,31,1,378345.577,0.933080783251341,731432.765,4017771.048,10.6091952396437
"141","Belgium","Females","medium",82,0.0849336449503747,31,1,353087.188,0.915066355049625,676264.829,3286338.283,9.29555424083671
"142","Belgium","Females","medium",84,0.108335519681533,31,1,323177.641,0.891664480318467,611458.225,2610073.454,8.06242342570478
"143","Belgium","Females","medium",86,0.138724241235992,31,1,288280.584,0.861275758764009,536728.246,1998615.229,6.91679857183283
"144","Belgium","Females","medium",88,0.178062459413791,31,1,248447.662,0.821937540586209,452897.857,1461886.983,5.86544406184545
"145","Belgium","Females","medium",90,0.228626696827711,31,1,204450.195,0.771373303172289,362464.62,1008989.126,4.91343667057144
"146","Belgium","Females","medium",92,0.292795709739665,31,1,158014.425,0.707204290260335,270151.4,646524.506,4.06602461568839
"147","Belgium","Females","medium",94,0.372536581343404,31,1,112136.975,0.627463418656596,182946.111,376373.106,3.32582595111327
"148","Belgium","Females","medium",96,0.468415834190157,31,1,70809.136,0.531584165809843,108924.8,193426.995,2.69439028784921
"149","Belgium","Females","medium",98,0.578055029695429,31,1,38115.664,0.421944970304571,54618.548,84502.195,2.1709392215065
"150","Belgium","Females","medium",100,0.694387891994616,31,1,16502.884,0.305612108005384,21840.819,29883.647,1.75401584899846
"151","Belgium","Females","medium",102,0.805057221957958,31,1,5337.935,0.194942778042042,6516.556,8042.828,1.4390538328323
"152","Belgium","Females","medium",104,0.895257084941471,31,1,1178.621,0.104742915058529,1339.734,1526.272,1.2207047555042
"153","Belgium","Females","medium",106,0.954885294332126,31,1,161.113,0.0451147056678744,173.573,186.538,1.09111139873439
"154","Belgium","Females","medium",108,0.98511127548288,31,1,12.46,0.0148887245171202,12.965,12.965,1.01883544434654
"155","Belgium","Females","medium",110,1,31,NA,0.505,0,0,0,0
"156","Belgium","Females","high",50,0.0034233404704883,31,1,5e+05,0.996576659529512,998287.534,19007478.18,38.01495636
"157","Belgium","Females","high",52,0.00386097242624875,31,1,498287.534,0.996139027573751,994651.495,18009190.646,36.1419170386884
"158","Belgium","Females","high",54,0.00439543519993414,31,1,496363.961,0.995604564800066,990544.801,17014539.151,34.277863925327
