"","country","sex","edu","age","qx","nr","ax","lx","px","Lx","Tx","ex"
"124","Austria","Females","low",110,1,31,NA,3.232,0,0,0,0
"125","Austria","Females","medium",50,0.0047478792991282,31,1,5e+05,0.995252120700872,997625.031,17587354.409,35.174708818
"126","Austria","Females","medium",52,0.00543682475746683,31,1,497625.031,0.994563175242533,992545.215,16589729.378,33.3373492434639
"127","Austria","Females","medium",54,0.00627544400136503,31,1,494920.184,0.993724555998635,986734.705,15597184.163,31.5137113261585
"128","Austria","Females","medium",56,0.00729876722530642,31,1,491814.521,0.992701232774694,980041.692,14610449.458,29.7061097056637
"129","Austria","Females","medium",58,0.00855110657005282,31,1,488227.171,0.991448893429947,972281.123,13630407.766,27.9168043892003
"130","Austria","Females","medium",60,0.0100886535058499,31,1,484053.952,0.98991134649415,963227.17,12658126.643,26.1486729536885
"131","Austria","Females","medium",62,0.0119828474947704,31,1,479173.218,0.98801715250523,952607.924,11694899.473,24.4046520872202
"132","Austria","Females","medium",64,0.0143247479371413,31,1,473434.706,0.985675252062859,940093.494,10742291.549,22.6881426555612
"133","Austria","Females","medium",66,0.0172307083514788,31,1,466658.788,0.982769291648521,925280.456,9802198.055,21.002824129813
"134","Austria","Females","medium",68,0.0208497334062272,31,1,458621.668,0.979150266593773,907688.014,8876917.599,19.3530669726714
"135","Austria","Females","medium",70,0.0253729943528624,31,1,449066.346,0.974627005647138,886747.973,7969229.585,17.7431949852191
"136","Austria","Females","medium",72,0.0310460792360898,31,1,437681.627,0.96895392076391,861787.66,7082481.612,16.1781966382146
"137","Austria","Females","medium",74,0.0381846412624876,31,1,424106.033,0.961815358737512,832035.952,6220693.952,14.6634048931031
"138","Austria","Females","medium",76,0.0471941377197067,31,1,407929.919,0.952805862280293,796635.032,5388658,13.2044422283359
"139","Austria","Females","medium",78,0.0585942320677364,31,1,388705.113,0.941405767932264,754676.168,4592022.968,11.8071754591822
"140","Austria","Females","medium",80,0.0730479866130678,31,1,365971.055,0.926952013386932,705255.599,3837346.8,10.4775621193889
"141","Austria","Females","medium",82,0.0913948734235188,31,1,339284.544,0.908605126576481,647628.882,3132091.201,9.22204942899585
"142","Austria","Females","medium",84,0.114684290289752,31,1,308344.338,0.885315709710248,581417.412,2484462.319,8.04618351358189
"143","Austria","Females","medium",86,0.144201698943083,31,1,273073.074,0.855798301056917,506896.403,1903044.907,6.95559671500653
"144","Austria","Females","medium",88,0.181471184787417,31,1,233823.329,0.818528815212583,425399.012,1396148.504,5.95489004208836
"145","Austria","Females","medium",90,0.228204220056753,31,1,191575.683,0.771795779943247,339681.863,970749.492,5.04764286936043
"146","Austria","Females","medium",92,0.286143313489485,31,1,148106.18,0.713856686510515,254148.313,631067.629,4.23651363857641
"147","Austria","Females","medium",94,0.356723804903852,31,1,106042.133,0.643276195096148,174640.43,376919.316,3.52300606670664
"148","Austria","Females","medium",96,0.440463558778551,31,1,68598.297,0.559536441221449,107419.43,202278.886,2.90706045926198
"149","Austria","Females","medium",98,0.536036585359549,31,1,38821.133,0.463963414640451,57278.551,94859.456,2.38721741802019
"150","Austria","Females","medium",100,0.639188814801095,31,1,18457.418,0.360811185198905,25479.613,37580.905,1.96016507503376
"151","Austria","Females","medium",102,0.742108055716485,31,1,7022.195,0.257891944283515,9058.313,12101.292,1.62363076740218
"152","Austria","Females","medium",104,0.8343931777247,31,1,2036.118,0.1656068222753,2468.868,3042.979,1.37208241011078
"153","Austria","Females","medium",106,0.906480583845745,31,1,432.75,0.0935194161542548,499.46,574.111,1.19455730022341
"154","Austria","Females","medium",108,0.954174640146777,31,1,66.71,0.0458253598532228,74.651,74.651,1.04986143318326
"155","Austria","Females","medium",110,1,31,NA,7.941,0,0,0,0
"156","Austria","Females","high",50,0.00375059573251265,31,1,5e+05,0.996249404267487,998123.166,18583696.265,37.16739253
"157","Austria","Females","high",52,0.00429763489450969,31,1,498123.166,0.99570236510549,994106.563,17585573.099,35.3031899937524
"158","Austria","Females","high",54,0.00496370408245585,31,1,495983.397,0.995036295917544,989504.842,16591466.536,33.4507332579909
"159","Austria","Females","high",56,0.00577674283543379,31,1,493521.445,0.994223257164566,984190.861,15601961.694,31.6121655606008
"160","Austria","Females","high",58,0.00677211518471823,31,1,490669.416,0.993227884815282,978020.66,14617770.833,29.7896332963606
"161","Austria","Females","high",60,0.00799469925059591,31,1,487351.244,0.992005300749404,970810.405,13639750.173,27.9851309953269
"162","Austria","Females","high",62,0.0095016040094851,31,1,483459.161,0.990498395990515,962329.868,12668939.768,26.2017840247233
"163","Austria","Females","high",64,0.0113657062990434,31,1,478870.707,0.988634293700957,952308.504,11706609.9,24.4425647142449
"164","Austria","Females","high",66,0.013680259937343,31,1,473437.797,0.986319740062657,940402.914,10754301.396,22.7107334362645
"165","Austria","Females","high",68,0.0165649031178992,31,1,466965.117,0.983435096882101,926207.152,9813898.482,21.0106371519682
"166","Austria","Females","high",70,0.0201734814572175,31,1,459242.035,0.979826518542783,909233.128,8887691.33,19.3459169498463
"167","Austria","Females","high",72,0.0247042108047573,31,1,449991.093,0.975295789195243,888882.989,7978458.202,17.7216009280173
"168","Austria","Females","high",74,0.0304128180415107,31,1,438891.896,0.969587181958489,864469.88,7089575.213,16.1427262854781
"169","Austria","Females","high",76,0.0376293971560897,31,1,425577.984,0.96237060284391,835177.649,6225105.333,14.6144461936507
"170","Austria","Females","high",78,0.0467797507351382,31,1,409599.665,0.953220249264862,800089.805,5389927.684,13.1432802162653
"171","Austria","Females","high",80,0.0584118470669708,31,1,390490.14,0.941588152933029,758249.92,4589837.879,11.7350964936047
"172","Austria","Females","high",82,0.0732275005913007,31,1,367759.78,0.926772499408699,708722.916,3831587.959,10.3960955212477
"173","Austria","Females","high",84,0.0921180839499369,31,1,340963.136,0.907881916050063,650703.882,3122865.043,9.13215370994349
"174","Austria","Females","high",86,0.116200295353253,31,1,309740.746,0.883799704646747,583754.975,2472161.161,7.94987086704425
"175","Austria","Females","high",88,0.146842540330514,31,1,274014.229,0.853157459669486,508151.878,1888406.186,6.85473130842004
"176","Austria","Females","high",90,0.185662518565287,31,1,234137.649,0.814337481434713,425286.54,1380254.308,5.85187865794953
"177","Austria","Females","high",92,0.234459887250094,31,1,191148.891,0.765540112749906,338116.89,954967.768,4.94518899253568
"178","Austria","Females","high",94,0.295023232563443,31,1,146967.999,0.704976767436557,251360.782,616850.878,4.13692004087186
"179","Austria","Females","high",96,0.368723036507536,31,1,104392.783,0.631276963492464,171189.102,365490.096,3.42857828641028
"180","Austria","Females","high",98,0.45579589915232,31,1,66796.319,0.54420410084768,104096.949,194300.994,2.82029073311424
"181","Austria","Females","high",100,0.554305409308601,31,1,37300.63,0.445694590691399,54780.01,90204.045,2.30946196291285
"182","Austria","Females","high",102,0.65904810999182,31,1,17479.38,0.34095189000818,24071.867,35424.035,1.8938409032791
"183","Austria","Females","high",104,0.761220659381275,31,1,6592.487,0.238779340618725,8515.007,11352.168,1.56686512576817
"184","Austria","Females","high",106,0.850094760814256,31,1,1922.52,0.149905239185744,2345.001,2837.161,1.31662422124941
"185","Austria","Females","high",108,0.917084213878332,31,1,422.481,0.0829157861216685,492.16,492.16,1.08296810693721
"186","Austria","Females","high",110,1,31,NA,69.679,0,0,0,0
