"","country","sex","edu","age","qx","nr","ax","lx","px","Lx","Tx","ex"
"137","Estonia","Females","medium",74,0.0505167635796573,31,1,406336.333,0.949483236420343,792158.277,5203346.784,12.8033043994363
"138","Estonia","Females","medium",76,0.0628246847321402,31,1,385821.944,0.93717531526786,747425.976,4411188.507,11.4305927582677
"139","Estonia","Females","medium",78,0.0783634344306946,31,1,361604.032,0.921636565569305,694903.68,3663762.531,10.1288060289445
"140","Estonia","Females","medium",80,0.0979829143252657,31,1,333299.648,0.902017085674734,633977.663,2968858.851,8.90362619680115
"141","Estonia","Females","medium",82,0.122727146022253,31,1,300678.015,0.877272853977747,564499.311,2334881.188,7.76065463332807
"142","Estonia","Females","medium",84,0.153848327782377,31,1,263821.296,0.846151672217623,487125.958,1770381.877,6.70460829510917
"143","Estonia","Females","medium",86,0.192792535642157,31,1,223304.662,0.807207464357843,403635.441,1283255.919,5.73902335398479
"144","Estonia","Females","medium",88,0.241127654754799,31,1,180330.779,0.758872345245201,317299.819,879620.478,4.86757896162561
"145","Estonia","Females","medium",90,0.300366921683593,31,1,136969.04,0.699633078316407,232959.1,562320.659,4.09116729377599
"146","Estonia","Females","medium",92,0.37162407159215,31,1,95990.06,0.62837592840785,156531.236,329361.559,3.41060725878257
"147","Estonia","Females","medium",94,0.455035572608065,31,1,60541.176,0.544964427391935,93818.913,172830.323,2.82469350021797
"148","Estonia","Females","medium",96,0.548944245966852,31,1,33277.737,0.451055754033148,48587.107,79011.41,2.33076341852969
"149","Estonia","Females","medium",98,0.649029508325236,31,1,15309.37,0.350970491674764,20932.324,30424.303,1.92622994063161
"150","Estonia","Females","medium",100,0.747938675733581,31,1,5622.954,0.252061324266419,7191.234,9491.979,1.60691001808069
"151","Estonia","Females","medium",102,0.836324852587852,31,1,1568.28,0.163675147412148,1885.481,2300.745,1.36797098928485
"152","Estonia","Females","medium",104,0.905822075829571,31,1,317.201,0.0941779241704291,361.899,415.264,1.20137964959012
"153","Estonia","Females","medium",106,0.95273099487022,31,1,44.698,0.0472690051297803,48.907,53.365,1.09981351338373
"154","Estonia","Females","medium",108,0.979464711105043,31,1,4.209,0.0205352888949569,4.458,4.458,1.02766112381697
"155","Estonia","Females","medium",110,1,31,NA,0.249,0,0,0,0
"156","Estonia","Females","high",50,0.00386229869940184,31,1,5e+05,0.996137701300598,998071.702,17696583.898,35.393167796
"157","Estonia","Females","high",52,0.00453014517294799,31,1,498071.702,0.995469854827052,993890.923,16698512.196,33.5259880335818
